Stimulus(s),S21(Real)
3.09708970897E-07,-1.32991885248E-07
3.09716971697E-07,+3.01038410507E-05
3.09724972497E-07,+5.88752389839E-05
3.09732973297E-07,+8.48069264431E-05
3.09740974097E-07,+1.06661580928E-04
3.09748974897E-07,+1.23397872668E-04
3.09756975698E-07,+1.34220082901E-04
3.09764976498E-07,+1.38615936363E-04
3.09772977298E-07,+1.36380849211E-04
3.09780978098E-07,+1.27627444684E-04
3.09788978898E-07,+1.12779894173E-04
3.09796979698E-07,+9.25533673283E-05
3.09804980498E-07,+6.79195865653E-05
3.09812981298E-07,+4.00601448975E-05
3.09820982098E-07,+1.03098296702E-05
3.09828982898E-07,-1.99073292864E-05
3.09836983698E-07,-4.91462230374E-05
3.09844984498E-07,-7.60097756742E-05
3.09852985299E-07,-9.92156998625E-05
3.09860986099E-07,-1.17657706009E-04
3.09868986899E-07,-1.30458243199E-04
3.09876987699E-07,-1.37010257494E-04
3.09884988499E-07,-1.37005980486E-04
3.09892989299E-07,-1.30451382875E-04
3.09900990099E-07,-1.17665614453E-04
3.09908990899E-07,-9.92654703382E-05
3.09916991699E-07,-7.61356392432E-05
3.09924992499E-07,-4.93861687522E-05
3.09932993299E-07,-2.02991925397E-05
3.09940994099E-07,+9.73252385537E-06
3.09948994899E-07,+3.92722731204E-05
3.09956995700E-07,+6.69081387601E-05
3.09964996500E-07,+9.13204819433E-05
3.09972997300E-07,+1.11344956807E-04
3.09980998100E-07,+1.26028045046E-04
3.09988998900E-07,+1.34672460963E-04
3.09996999700E-07,+1.36870264810E-04
3.10005000500E-07,+1.32522111921E-04
3.10013001300E-07,+1.21841729422E-04
3.10021002100E-07,+1.05345419496E-04
3.10029002900E-07,+8.38271043154E-05
3.10037003700E-07,+5.83201186616E-05
3.10045004500E-07,+3.00475888580E-05
3.10053005301E-07,+3.63780805509E-07
3.10061006101E-07,-2.93107703823E-05
3.10069006901E-07,-5.75572417781E-05
3.10077007701E-07,-8.30263616980E-05
3.10085008501E-07,-1.04502862726E-04
3.10093009301E-07,-1.20963469804E-04
3.10101010101E-07,-1.31625656342E-04
3.10109010901E-07,-1.35984845229E-04
3.10117011701E-07,-1.33838286191E-04
3.10125012501E-07,-1.25294479662E-04
3.10133013301E-07,-1.10767709433E-04
3.10141014101E-07,-9.09579588272E-05
3.10149014901E-07,-6.68171838083E-05
3.10157015702E-07,-3.95035679685E-05
3.10165016502E-07,-1.03259575486E-05
3.10173017302E-07,+1.93188577345E-05
3.10181018102E-07,+4.80130125681E-05
3.10189018902E-07,+7.43853814584E-05
3.10197019702E-07,+9.71770980617E-05
3.10205020502E-07,+1.15301647524E-04
3.10213021302E-07,+1.27896663242E-04
3.10221022102E-07,+1.34364958720E-04
3.10229022902E-07,+1.34402842180E-04
3.10237023702E-07,+1.28014371475E-04
3.10245024502E-07,+1.15510880362E-04
3.10253025303E-07,+9.74958121230E-05
3.10261026103E-07,+7.48355990606E-05
3.10269026903E-07,+4.86179930198E-05
3.10277027703E-07,+2.00998508708E-05
3.10285028503E-07,-9.35311865024E-06
3.10293029303E-07,-3.83317582242E-05
3.10301030103E-07,-6.54508831844E-05
3.10309030903E-07,-8.94154948752E-05
3.10317031703E-07,-1.09082621003E-04
3.10325032503E-07,-1.23515829834E-04
3.10333033303E-07,-1.32029818137E-04
3.10341034103E-07,-1.34222949776E-04
3.10349034903E-07,-1.29996200035E-04
3.10357035704E-07,-1.19557612207E-04
3.10365036504E-07,-1.03412066619E-04
3.10373037304E-07,-8.23368648127E-05
3.10381038104E-07,-5.73443094300E-05
3.10389038904E-07,-2.96330811855E-05
3.10397039704E-07,-5.30748337609E-07
3.10405040504E-07,+2.85698340000E-05
3.10413041304E-07,+5.62771877201E-05
3.10421042104E-07,+8.12677480888E-05
3.10429042904E-07,+1.02349090984E-04
3.10437043704E-07,+1.18516830552E-04
3.10445044504E-07,+1.29002472293E-04
3.10453045305E-07,+1.33309941625E-04
3.10461046105E-07,+1.31239051621E-04
3.10469046905E-07,+1.22894799799E-04
3.10477047705E-07,+1.08682062560E-04
3.10485048505E-07,+8.92859545416E-05
3.10493049305E-07,+6.56388054611E-05
3.10501050105E-07,+3.88753460661E-05
3.10509050905E-07,+1.02782572250E-05
3.10517051705E-07,-1.87833049914E-05
3.10525052505E-07,-4.69192619125E-05
3.10533053305E-07,-7.27851039742E-05
3.10541054105E-07,-9.51461409708E-05
3.10549054905E-07,-1.12936440453E-04
3.10557055706E-07,-1.25309640765E-04
3.10565056506E-07,-1.31679216416E-04
3.10573057306E-07,-1.31746280160E-04
3.10581058106E-07,-1.25513603971E-04
3.10589058906E-07,-1.13285201379E-04
3.10597059706E-07,-9.56515047316E-05
3.10605060506E-07,-7.34608598068E-05
3.10613061306E-07,-4.77787138371E-05
3.10621062106E-07,-1.98364602643E-05
3.10629062906E-07,+9.02760369172E-06
3.10637063706E-07,+3.74323756845E-05
3.10645064506E-07,+6.40200330277E-05
3.10653065307E-07,+8.75209414508E-05
3.10661066107E-07,+1.06814284891E-04
3.10669066907E-07,+1.20981520962E-04
3.10677067707E-07,+1.29350112574E-04
3.10685068507E-07,+1.31525453636E-04
3.10693069307E-07,+1.27409473325E-04
3.10701070107E-07,+1.17205041926E-04
3.10709070907E-07,+1.01405981103E-04
3.10717071707E-07,+8.07731700650E-05
3.10725072507E-07,+5.62979035805E-05
3.10733073307E-07,+2.91542663461E-05
3.10741074107E-07,+6.42811786228E-07
3.10749074907E-07,-2.78717529576E-05
3.10757075708E-07,-5.50258900440E-05
3.10765076508E-07,-7.95224351542E-05
3.10773077308E-07,-1.00192564803E-04
3.10781078108E-07,-1.16051566410E-04
3.10789078908E-07,-1.26345750031E-04
3.10797079708E-07,-1.30588266837E-04
3.10805080508E-07,-1.28582132110E-04
3.10813081308E-07,-1.20429364089E-04
3.10821082108E-07,-1.06525815042E-04
3.10829082908E-07,-8.75419556057E-05
3.10837083708E-07,-6.43905449493E-05
3.10845084508E-07,-3.81827455916E-05
3.10853085309E-07,-1.01747928089E-05
3.10861086109E-07,+1.82922217507E-05
3.10869086909E-07,+4.58565658099E-05
3.10877087709E-07,+7.12010066619E-05
3.10885088509E-07,+9.31157597073E-05
3.10893089309E-07,+1.10556237052E-04
3.10901090109E-07,+1.22692839508E-04
3.10909090909E-07,+1.28950418538E-04
3.10917091709E-07,+1.29035531049E-04
3.10925092509E-07,+1.22950195543E-04
3.10933093309E-07,+1.10991504999E-04
3.10941094109E-07,+9.37371288567E-05
3.10949094909E-07,+7.20174113108E-05
3.10957095710E-07,+4.68754134374E-05
3.10965096510E-07,+1.95168219596E-05
3.10973097310E-07,-8.74786982636E-06
3.10981098110E-07,-3.65661362153E-05
3.10989098910E-07,-6.26081413518E-05
3.10997099710E-07,-8.56303123868E-05
3.11005100510E-07,-1.04534724342E-04
3.11013101310E-07,-1.18421460798E-04
3.11021102110E-07,-1.26631453259E-04
3.11029102910E-07,-1.28777759867E-04
3.11037103710E-07,-1.24763799057E-04
3.11045104510E-07,-1.14787679085E-04
3.11053105311E-07,-9.93324301908E-05
3.11061106111E-07,-7.91426205579E-05
3.11069106911E-07,-5.51884879409E-05
3.11077107711E-07,-2.86193147906E-05
3.11085108511E-07,-7.08287405800E-07
3.11093109311E-07,+2.72085153061E-05
3.11101110111E-07,+5.37960797634E-05
3.11109110911E-07,+7.77843006356E-05
3.11117111711E-07,+9.80286556141E-05
3.11125112511E-07,+1.13564813458E-04
3.11133113311E-07,+1.23654569786E-04
3.11141114111E-07,+1.27820922460E-04
3.11149114911E-07,+1.25870619988E-04
3.11157115712E-07,+1.17903117194E-04
3.11165116512E-07,+1.04305523497E-04
3.11173117312E-07,+8.57337995433E-05
3.11181118112E-07,+6.30811152927E-05
3.11189118912E-07,+3.74348958002E-05
3.11197119712E-07,+1.00246203929E-05
3.11205120512E-07,-1.78371189112E-05
3.11213121312E-07,-4.48174740458E-05
3.11221122112E-07,-6.96271025189E-05
3.11229122912E-07,-9.10817836997E-05
3.11237123712E-07,-1.08158945148E-04
3.11245124512E-07,-1.20046400778E-04
3.11253125313E-07,-1.26180977870E-04
3.11261126113E-07,-1.26275195872E-04
3.11269126913E-07,-1.20330733231E-04
3.11277127713E-07,-1.08638051687E-04
3.11285128513E-07,-9.17622100789E-05
3.11293129313E-07,-7.05155602497E-05
3.11301130113E-07,-4.59186442556E-05
3.11309130913E-07,-1.91511750495E-05
3.11317131713E-07,+8.50454485471E-06
3.11325132513E-07,+3.57250529721E-05
3.11333133313E-07,+6.12090618365E-05
3.11341134113E-07,+8.37396684189E-05
3.11349134913E-07,+1.02242463945E-04
3.11357135714E-07,+1.15836769205E-04
3.11365136514E-07,+1.23877552078E-04
3.11373137314E-07,+1.25986032142E-04
3.11381138114E-07,+1.22067520355E-04
3.11389138914E-07,+1.12315653766E-04
3.11397139714E-07,+9.72028367901E-05
3.11405140514E-07,+7.74573604232E-05
3.11413141314E-07,+5.40283074728E-05
3.11421142114E-07,+2.80399348518E-05
3.11429142914E-07,+7.37725526429E-07
3.11437143714E-07,-2.65713011569E-05
3.11445144514E-07,-5.25811601235E-05
3.11453145315E-07,-7.60493567343E-05
3.11461146115E-07,-9.58562415828E-05
3.11469146915E-07,-1.11058428474E-04
3.11477147715E-07,-1.20933727016E-04
3.11485148515E-07,-1.25015449740E-04
3.11493149315E-07,-1.23114464059E-04
3.11501150115E-07,-1.15327947204E-04
3.11509150915E-07,-1.02034439308E-04
3.11517151715E-07,-8.38754455419E-05
3.11525152515E-07,-6.17244812605E-05
3.11533153315E-07,-3.66450537220E-05
3.11541154115E-07,-9.83960153243E-06
3.11549154915E-07,+1.74081567123E-05
3.11557155716E-07,+4.37947004579E-05
3.11565156516E-07,+6.80590676515E-05
3.11573157316E-07,+8.90431142718E-05
3.11581158116E-07,+1.05746793186E-04
3.11589158916E-07,+1.17375813824E-04
3.11597159716E-07,+1.23379411336E-04
3.11605160516E-07,+1.23476429322E-04
3.11613161316E-07,+1.17668481025E-04
3.11621162116E-07,+1.06239573192E-04
3.11629162916E-07,+8.97422248858E-05
3.11637163716E-07,+6.89707593951E-05
3.11645164516E-07,+4.49230601555E-05
3.11653165317E-07,+1.87526319365E-05
3.11661166117E-07,-8.28672972115E-06
3.11669166917E-07,-3.49010067582E-05
3.11677167717E-07,-5.98178867018E-05
3.11685168517E-07,-8.18475868910E-05
3.11693169317E-07,-9.99396670304E-05
3.11701170117E-07,-1.13233117235E-04
3.11709170917E-07,-1.21097333219E-04
3.11717171717E-07,-1.23162028677E-04
3.11725172517E-07,-1.19334666038E-04
3.11733173317E-07,-1.09804585298E-04
3.11741174117E-07,-9.50336476388E-05
3.11749174917E-07,-7.57338557179E-05
3.11757175718E-07,-5.28330348877E-05
3.11765176518E-07,-2.74302294219E-05
3.11773177318E-07,-7.42957978088E-07
3.11781178118E-07,+2.59511404362E-05
3.11789178918E-07,+5.13754731540E-05
3.11797179718E-07,+7.43155448320E-05
3.11805180518E-07,+9.36769730393E-05
3.11813181318E-07,+1.08537697069E-04
3.11821182118E-07,+1.18191889291E-04
3.11829182918E-07,+1.22183477869E-04
3.11837183718E-07,+1.20327688787E-04
3.11845184518E-07,+1.12719589812E-04
3.11853185319E-07,+9.97292417998E-05
3.11861186119E-07,+8.19837036756E-05
3.11869186919E-07,+6.03367659085E-05
3.11877187719E-07,+3.58278732663E-05
3.11885188519E-07,+9.63221308411E-06
3.11893189319E-07,-1.69956343227E-05
3.11901190119E-07,-4.27817811677E-05
3.11909190919E-07,-6.64939759386E-05
3.11917191719E-07,-8.70004897625E-05
3.11925192519E-07,-1.03324131337E-04
3.11933193319E-07,-1.14688812408E-04
3.11941194119E-07,-1.20556444849E-04
3.11949194919E-07,-1.20652415237E-04
3.11957195720E-07,-1.14978430987E-04
3.11965196520E-07,-1.03812137440E-04
3.11973197320E-07,-8.76935386121E-05
3.11981198120E-07,-6.73988854449E-05
3.11989198920E-07,-4.39032940352E-05
3.11997199720E-07,-1.83338939684E-05
3.12005200520E-07,+8.08424218110E-06
3.12013201320E-07,+3.40867943253E-05
3.12021202120E-07,+5.84307030934E-05
3.12029202920E-07,+7.99535949790E-05
3.12037203720E-07,+9.76292835327E-05
3.12045204520E-07,+1.10616696514E-04
3.12053205321E-07,+1.18299896231E-04
3.12061206121E-07,+1.20317288846E-04
3.12069206921E-07,+1.16578637552E-04
3.12077207721E-07,+1.07269079380E-04
3.12085208521E-07,+9.28399678076E-05
3.12093209321E-07,+7.39869936397E-05
3.12101210121E-07,+5.16166445645E-05
3.12109210921E-07,+2.68026203365E-05
3.12117211721E-07,+7.34299146110E-07
3.12125212521E-07,-2.53402714101E-05
3.12133213321E-07,-5.01741262078E-05
3.12141214121E-07,-7.25810166080E-05
3.12149214921E-07,-9.14920746888E-05
3.12157215722E-07,-1.06006800973E-04
3.12165216522E-07,-1.15435943407E-04
3.12173217322E-07,-1.19334225865E-04
3.12181218122E-07,-1.17521372162E-04
3.12189218922E-07,-1.10090433086E-04
3.12197219722E-07,-9.74030323024E-05
3.12205220522E-07,-8.00717730445E-05
3.12213221322E-07,-5.89306612834E-05
3.12221222122E-07,-3.49949732528E-05
3.12229222922E-07,-9.41249845760E-06
3.12237223722E-07,+1.65915003810E-05
3.12245224522E-07,+4.17729710980E-05
3.12253225323E-07,+6.49285889115E-05
3.12261226123E-07,+8.49532589332E-05
3.12269226923E-07,+1.00892856513E-04
3.12277227723E-07,+1.11989688395E-04
3.12285228523E-07,+1.17718508621E-04
3.12293229323E-07,+1.17811377277E-04
3.12301230123E-07,+1.12270185691E-04
3.12309230923E-07,+1.01366262904E-04
3.12317231723E-07,+8.56270967387E-05
3.12325232523E-07,+6.58108190041E-05
3.12333233323E-07,+4.28696888710E-05
3.12341234123E-07,+1.79043332249E-05
3.12349234923E-07,-7.88905710604E-06
3.12357235724E-07,-3.32760419328E-05
3.12365236524E-07,-5.70430108974E-05
3.12373237324E-07,-7.80551997800E-05
3.12381238124E-07,-9.53108704474E-05
3.12389238924E-07,-1.07989067585E-04
3.12397239724E-07,-1.15488675474E-04
3.12405240524E-07,-1.17456916741E-04
3.12413241324E-07,-1.13805942067E-04
3.12421242124E-07,-1.04716730931E-04
3.12429242924E-07,-9.06301312303E-05
3.12437243724E-07,-7.22254809055E-05
3.12445244524E-07,-5.03878481105E-05
3.12453245325E-07,-2.61654696266E-05
3.12461246125E-07,-7.19434202274E-07
3.12469246925E-07,+2.47319739242E-05
3.12477247725E-07,+4.89716034318E-05
3.12485248525E-07,+7.08416436126E-05
3.12493249325E-07,+8.92989276772E-05
3.12501250125E-07,+1.03464690068E-04
3.12509250925E-07,+1.12666404449E-04
3.12517251725E-07,+1.16469710488E-04
3.12525252525E-07,+1.14698913873E-04
3.12533253325E-07,+1.07445092210E-04
3.12541254125E-07,+9.50614333311E-05
3.12549254925E-07,+7.81460436251E-05
3.12557255726E-07,+5.75130629459E-05
3.12565256526E-07,+3.41534809927E-05
3.12573257326E-07,+9.18754096672E-06
3.12581258126E-07,-1.61889834968E-05
3.12589258926E-07,-4.07620617365E-05
3.12597259726E-07,-6.33574865956E-05
3.12605260526E-07,-8.28969834173E-05
3.12613261326E-07,-9.84496663413E-05
3.12621262126E-07,-1.09276386356E-04
3.12629262926E-07,-1.14864858353E-04
3.12637263726E-07,-1.14953897893E-04
3.12645264526E-07,-1.09545621137E-04
3.12653265327E-07,-9.89050384367E-05
3.12661266127E-07,-8.35470756208E-05
3.12669266927E-07,-6.42116582781E-05
3.12677267727E-07,-4.18280644958E-05
3.12685268527E-07,-1.74702633608E-05
3.12693269327E-07,+7.69461434485E-06
3.12701270127E-07,+3.24622008636E-05
3.12709270927E-07,+5.56485318647E-05
3.12717271727E-07,+7.61466438661E-05
3.12725272527E-07,+9.29794231111E-05
3.12733273327E-07,+1.05346182768E-04
3.12741274127E-07,+1.12660748218E-04
3.12749274927E-07,+1.14579238930E-04
3.12757275728E-07,+1.11016230300E-04
3.12765276528E-07,+1.02148536120E-04
3.12773277328E-07,+8.84064452970E-05
3.12781278128E-07,+7.04528466243E-05
3.12789278928E-07,+4.91512541852E-05
3.12797279728E-07,+2.55242756108E-05
3.12805280528E-07,+7.04520676063E-07
3.12813281328E-07,-2.41196930779E-05
3.12821282128E-07,-4.77612349500E-05
3.12829282928E-07,-6.90909318717E-05
3.12837283728E-07,-8.70915004790E-05
3.12845284528E-07,-1.00906064524E-04
3.12853285329E-07,-1.09878943687E-04
3.12861286129E-07,-1.13586772208E-04
3.12869286929E-07,-1.11858470538E-04
3.12877287729E-07,-1.04783128071E-04
3.12885288529E-07,-9.27054342842E-05
3.12893289329E-07,-7.62088915551E-05
3.12901290129E-07,-5.60876270016E-05
3.12909290929E-07,-3.33081649577E-05
3.12917291729E-07,-8.96300023703E-06
3.12925292529E-07,+1.57817977317E-05
3.12933293329E-07,+3.97424369891E-05
3.12941294129E-07,+6.17740361399E-05
3.12949294929E-07,+8.08253290828E-05
3.12957295730E-07,+9.59888274619E-05
3.12965296530E-07,+1.06544047276E-04
3.12973297330E-07,+1.11991740653E-04
3.12981298130E-07,+1.12077506446E-04
3.12989298930E-07,+1.06803663191E-04
3.12997299730E-07,+9.64288306825E-05
3.13005300530E-07,+8.14552549075E-05
3.13013301330E-07,+6.26044972153E-05
3.13021302130E-07,+4.07826643301E-05
3.13029302930E-07,+1.70368546178E-05
3.13037303730E-07,-7.49508592439E-06
3.13045304530E-07,-3.16390870371E-05
3.13053305331E-07,-5.42410442575E-05
3.13061306131E-07,-7.42219864339E-05
3.13069306931E-07,-9.06295836112E-05
3.13077307731E-07,-1.02683536404E-04
3.13085308531E-07,-1.09812683564E-04
3.13093309331E-07,-1.11682063124E-04
3.13101310131E-07,-1.08208645130E-04
3.13109310931E-07,-9.95649972546E-05
3.13117311731E-07,-8.61707226373E-05
3.13125312531E-07,-6.86720942295E-05
3.13133313331E-07,-4.79108739334E-05
3.13141314131E-07,-2.48838208382E-05
3.13149314931E-07,-6.94836320659E-07
3.13157315732E-07,+2.34979564554E-05
3.13165316532E-07,+4.65376616484E-05
3.13173317332E-07,+6.73239336208E-05
3.13181318132E-07,+8.48655280355E-05
3.13189318932E-07,+9.83275713900E-05
3.13197319732E-07,+1.07071294863E-04
3.13205320532E-07,+1.10684341486E-04
3.13213321332E-07,+1.09000208787E-04
3.13221322132E-07,+1.02105910395E-04
3.13229322932E-07,+9.03375046204E-05
3.13237323732E-07,+7.42637187228E-05
3.13245324532E-07,+5.46584665909E-05
3.13253325333E-07,+3.24635877333E-05
3.13261326133E-07,+8.74360151635E-06
3.13269326933E-07,-1.53653497752E-05
3.13277327733E-07,-3.87099202349E-05
3.13285328533E-07,-6.01747353830E-05
3.13293329333E-07,-7.87356834318E-05
3.13301330133E-07,-9.35087765705E-05
3.13309330933E-07,-1.03792251071E-04
3.13317331733E-07,-1.09099901233E-04
3.13325332533E-07,-1.09184063889E-04
3.13333333333E-07,-1.04047167085E-04
3.13341334133E-07,-9.39413047988E-05
3.13349334933E-07,-7.93558728459E-05
3.13357335734E-07,-6.09938720324E-05
3.13365336534E-07,-3.97380258306E-05
3.13373337334E-07,-1.66083455212E-05
3.13381338134E-07,+7.28681726806E-06
3.13389338934E-07,+3.08038817849E-05
3.13397339734E-07,+5.28187680871E-05
3.13405340534E-07,+7.22806263974E-05
3.13413341334E-07,+8.82619976925E-05
3.13421342134E-07,+1.00003011207E-04
3.13429342934E-07,+1.06947512690E-04
3.13437343734E-07,+1.08769405751E-04
3.13445344534E-07,+1.05387958841E-04
3.13453345335E-07,+9.69713596203E-05
3.13461346135E-07,+8.39283614245E-05
3.13469346935E-07,+6.68884361960E-05
3.13477347735E-07,+4.66713973547E-05
3.13485348535E-07,+2.42479584678E-05
3.13493349335E-07,+6.93125196752E-07
3.13501350135E-07,-2.28653416463E-05
3.13509350935E-07,-4.53009211988E-05
3.13517351735E-07,-6.55422006182E-05
3.13525352535E-07,-8.26240402559E-05
3.13533353335E-07,-9.57335925622E-05
3.13541354135E-07,-1.04248980524E-04
3.13549354935E-07,-1.07768795235E-04
3.13557355736E-07,-1.06131013544E-04
3.13565356536E-07,-9.94204444662E-05
3.13573357336E-07,-8.79643626977E-05
3.13581358136E-07,-7.23165529548E-05
3.13589358936E-07,-5.32305427566E-05
3.13597359736E-07,-3.16233173289E-05
3.13605360536E-07,-8.53126382415E-06
3.13613361336E-07,+1.49395385513E-05
3.13621362136E-07,+3.76662982031E-05
3.13629362936E-07,+5.85632229603E-05
3.13637363736E-07,+7.66333945851E-05
3.13645364536E-07,+9.10163276524E-05
3.13653365337E-07,+1.01028943990E-04
3.13661366137E-07,+1.06198011622E-04
3.13669366937E-07,+1.06282507811E-04
3.13677367737E-07,+1.01284849586E-04
3.13685368537E-07,+9.14504688619E-05
3.13693369337E-07,+7.72557672792E-05
3.13701370137E-07,+5.93850415474E-05
3.13709370937E-07,+3.86974967611E-05
3.13717371737E-07,+1.61859377348E-05
3.13725372537E-07,-7.07087566454E-06
3.13733373337E-07,-2.99599227416E-05
3.13741374137E-07,-5.13871885796E-05
3.13749374937E-07,-7.03299538200E-05
3.13757375738E-07,-8.58856083758E-05
3.13765376538E-07,-9.73146592591E-05
3.13773377338E-07,-1.04075883321E-04
3.13781378138E-07,-1.05851953958E-04
3.13789378938E-07,-1.02564328518E-04
3.13797379738E-07,-9.43766982381E-05
3.13805380538E-07,-8.16868504094E-05
3.13813381338E-07,-6.51073467540E-05
3.13821382138E-07,-4.54359563213E-05
3.13829382938E-07,-2.36172699324E-05
3.13837383738E-07,-6.97343074090E-07
3.13845384538E-07,+2.22264548477E-05
3.13853385339E-07,+4.40579805532E-05
3.13861386139E-07,+6.37547307238E-05
