Stimulus(s),S21(dB)
8.01780178018E-07,-1.57334649379E+02
8.01880188019E-07,-1.57876266652E+02
8.01980198020E-07,-1.58361342551E+02
8.02080208021E-07,-1.58746599746E+02
8.02180218022E-07,-1.58995108781E+02
8.02280228023E-07,-1.59090973583E+02
8.02380238024E-07,-1.59049521312E+02
8.02480248025E-07,-1.58914623300E+02
8.02580258026E-07,-1.58744730036E+02
8.02680268027E-07,-1.58597263449E+02
8.02780278028E-07,-1.58518677285E+02
8.02880288029E-07,-1.58540745715E+02
8.02980298030E-07,-1.58680066813E+02
8.03080308031E-07,-1.58937864821E+02
8.03180318032E-07,-1.59298600760E+02
8.03280328033E-07,-1.59727638061E+02
8.03380338034E-07,-1.60170604680E+02
8.03480348035E-07,-1.60559899398E+02
8.03580358036E-07,-1.60833268626E+02
8.03680368037E-07,-1.60959605437E+02
8.03780378038E-07,-1.60953678479E+02
8.03880388039E-07,-1.60865931720E+02
8.03980398040E-07,-1.60756574423E+02
8.04080408041E-07,-1.60673696557E+02
8.04180418042E-07,-1.60644104768E+02
8.04280428043E-07,-1.60673910914E+02
8.04380438044E-07,-1.60753853418E+02
8.04480448045E-07,-1.60866680858E+02
8.04580458046E-07,-1.60995365961E+02
8.04680468047E-07,-1.61130466254E+02
8.04780478048E-07,-1.61274144107E+02
8.04880488049E-07,-1.61439083962E+02
8.04980498050E-07,-1.61642817986E+02
8.05080508051E-07,-1.61899766311E+02
8.05180518052E-07,-1.62213213089E+02
8.05280528053E-07,-1.62568445633E+02
8.05380538054E-07,-1.62928404755E+02
8.05480548055E-07,-1.63235349276E+02
8.05580558056E-07,-1.63423972833E+02
8.05680568057E-07,-1.63446591356E+02
8.05780578058E-07,-1.63297005039E+02
8.05880588059E-07,-1.63013183279E+02
8.05980598060E-07,-1.62656815277E+02
8.06080608061E-07,-1.62288431804E+02
8.06180618062E-07,-1.61953592237E+02
8.06280628063E-07,-1.61680911027E+02
8.06380638064E-07,-1.61485912555E+02
8.06480648065E-07,-1.61375877287E+02
8.06580658066E-07,-1.61353548824E+02
8.06680668067E-07,-1.61419193667E+02
8.06780678068E-07,-1.61571163817E+02
8.06880688069E-07,-1.61805355022E+02
8.06980698070E-07,-1.62114091555E+02
8.07080708071E-07,-1.62485121565E+02
8.07180718072E-07,-1.62901568425E+02
8.07280728073E-07,-1.63343663326E+02
8.07380738074E-07,-1.63792478307E+02
8.07480748075E-07,-1.64234408206E+02
8.07580758076E-07,-1.64663424665E+02
8.07680768077E-07,-1.65077782751E+02
8.07780778078E-07,-1.65470039144E+02
8.07880788079E-07,-1.65813403343E+02
8.07980798080E-07,-1.66053016995E+02
8.08080808081E-07,-1.66116392430E+02
8.08180818082E-07,-1.65951713826E+02
8.08280828083E-07,-1.65572096891E+02
8.08380838084E-07,-1.65061317168E+02
8.08480848085E-07,-1.64535106060E+02
8.08580858086E-07,-1.64099377194E+02
8.08680868087E-07,-1.63832825539E+02
8.08780878088E-07,-1.63788269135E+02
8.08880888089E-07,-1.63998397283E+02
8.08980898090E-07,-1.64475950925E+02
8.09080908091E-07,-1.65199390543E+02
8.09180918092E-07,-1.66070541673E+02
8.09280928093E-07,-1.66841982736E+02
8.09380938094E-07,-1.67118122063E+02
8.09480948095E-07,-1.66651179491E+02
8.09580958096E-07,-1.65644174218E+02
8.09680968097E-07,-1.64498025926E+02
8.09780978098E-07,-1.63483459504E+02
8.09880988099E-07,-1.62717019868E+02
8.09980998100E-07,-1.62236167239E+02
8.10081008101E-07,-1.62049271449E+02
8.10181018102E-07,-1.62158077463E+02
8.10281028103E-07,-1.62567073882E+02
8.10381038104E-07,-1.63287766819E+02
8.10481048105E-07,-1.64340614863E+02
8.10581058106E-07,-1.65752851304E+02
8.10681068107E-07,-1.67539360784E+02
8.10781078108E-07,-1.69614219365E+02
8.10881088109E-07,-1.71496784161E+02
8.10981098110E-07,-1.72064551690E+02
8.11081108111E-07,-1.70928157954E+02
8.11181118112E-07,-1.69155572674E+02
8.11281128113E-07,-1.67507311545E+02
8.11381138114E-07,-1.66170190030E+02
8.11481148115E-07,-1.65141283318E+02
8.11581158116E-07,-1.64383199470E+02
8.11681168117E-07,-1.63860917245E+02
8.11781178118E-07,-1.63547257308E+02
8.11881188119E-07,-1.63421420825E+02
8.11981198120E-07,-1.63466608118E+02
8.12081208121E-07,-1.63668247853E+02
8.12181218122E-07,-1.64013339477E+02
8.12281228123E-07,-1.64491133187E+02
8.12381238124E-07,-1.65094992314E+02
8.12481248125E-07,-1.65824333899E+02
8.12581258126E-07,-1.66683575741E+02
8.12681268127E-07,-1.67671117970E+02
8.12781278128E-07,-1.68743597869E+02
8.12881288129E-07,-1.69733855537E+02
8.12981298130E-07,-1.70260071906E+02
8.13081308131E-07,-1.69900756380E+02
8.13181318132E-07,-1.68705632911E+02
8.13281328133E-07,-1.67152102193E+02
8.13381338134E-07,-1.65635351803E+02
8.13481348135E-07,-1.64333929108E+02
8.13581358136E-07,-1.63304424687E+02
8.13681368137E-07,-1.62556724965E+02
8.13781378138E-07,-1.62086691219E+02
8.13881388139E-07,-1.61888135900E+02
8.13981398140E-07,-1.61956862856E+02
8.14081408141E-07,-1.62291816711E+02
8.14181418142E-07,-1.62895081915E+02
8.14281428143E-07,-1.63771113157E+02
8.14381438144E-07,-1.64924748976E+02
8.14481448145E-07,-1.66356407647E+02
8.14581458146E-07,-1.68050326807E+02
8.14681468147E-07,-1.69946181215E+02
8.14781478148E-07,-1.71878081184E+02
8.14881488149E-07,-1.73493330943E+02
8.14981498150E-07,-1.74321283747E+02
8.15081508151E-07,-1.74180748512E+02
8.15181518152E-07,-1.73371895657E+02
8.15281528153E-07,-1.72297558711E+02
8.15381538154E-07,-1.71213691144E+02
8.15481548155E-07,-1.70254355317E+02
8.15581558156E-07,-1.69490401437E+02
8.15681568157E-07,-1.68955368471E+02
8.15781578158E-07,-1.68649657501E+02
8.15881588159E-07,-1.68530551713E+02
8.15981598160E-07,-1.68490927552E+02
8.16081608161E-07,-1.68346040850E+02
8.16181618162E-07,-1.67885880266E+02
8.16281628163E-07,-1.67018048299E+02
8.16381638164E-07,-1.65849495133E+02
8.16481648165E-07,-1.64583216070E+02
8.16581658166E-07,-1.63384622540E+02
8.16681668167E-07,-1.62344496425E+02
8.16781678168E-07,-1.61498628114E+02
8.16881688169E-07,-1.60851981989E+02
8.16981698170E-07,-1.60393411033E+02
8.17081708171E-07,-1.60102751665E+02
8.17181718172E-07,-1.59953933904E+02
8.17281728173E-07,-1.59916678455E+02
8.17381738174E-07,-1.59958398777E+02
8.17481748175E-07,-1.60047134978E+02
8.17581758176E-07,-1.60155343529E+02
8.17681768177E-07,-1.60263228082E+02
8.17781778178E-07,-1.60359794410E+02
8.17881788179E-07,-1.60440714640E+02
8.17981798180E-07,-1.60503992374E+02
8.18081808181E-07,-1.60545867948E+02
8.18181818182E-07,-1.60559356907E+02
8.18281828183E-07,-1.60536397586E+02
8.18381838184E-07,-1.60472491962E+02
8.18481848185E-07,-1.60370951340E+02
8.18581858186E-07,-1.60243732490E+02
8.18681868187E-07,-1.60107870975E+02
8.18781878188E-07,-1.59979161244E+02
8.18881888189E-07,-1.59865909270E+02
8.18981898190E-07,-1.59765073812E+02
8.19081908191E-07,-1.59662225277E+02
8.19181918192E-07,-1.59536123666E+02
8.19281928193E-07,-1.59367515673E+02
8.19381938194E-07,-1.59149228049E+02
8.19481948195E-07,-1.58892464659E+02
8.19581958196E-07,-1.58625681623E+02
8.19681968197E-07,-1.58387335507E+02
8.19781978198E-07,-1.58217317850E+02
8.19881988199E-07,-1.58151021732E+02
8.19981998200E-07,-1.58216986792E+02
8.20082008201E-07,-1.58437081656E+02
8.20182018202E-07,-1.58827857435E+02
8.20282028203E-07,-1.59402185858E+02
8.20382038204E-07,-1.60170855126E+02
8.20482048205E-07,-1.61144226417E+02
8.20582058206E-07,-1.62334433086E+02
8.20682068207E-07,-1.63759106714E+02
8.20782078208E-07,-1.65448470063E+02
8.20882088209E-07,-1.67459247222E+02
8.20982098210E-07,-1.69902088569E+02
8.21082108211E-07,-1.72994158769E+02
8.21182118212E-07,-1.77108175826E+02
8.21282128213E-07,-1.81692405788E+02
8.21382138214E-07,-1.80315924999E+02
8.21482148215E-07,-1.76148714311E+02
8.21582158216E-07,-1.73151870055E+02
8.21682168217E-07,-1.71105051930E+02
8.21782178218E-07,-1.69707426459E+02
8.21882188219E-07,-1.68788949337E+02
8.21982198220E-07,-1.68246125164E+02
8.22082208221E-07,-1.68002361148E+02
8.22182218222E-07,-1.67985614963E+02
8.22282228223E-07,-1.68115845594E+02
8.22382238224E-07,-1.68303941241E+02
8.22482248225E-07,-1.68468323104E+02
8.22582258226E-07,-1.68566847277E+02
8.22682268227E-07,-1.68621408455E+02
8.22782278228E-07,-1.68711623659E+02
8.22882288229E-07,-1.68945804163E+02
8.22982298230E-07,-1.69437614448E+02
8.23082308231E-07,-1.70302557950E+02
8.23182318232E-07,-1.71668710140E+02
8.23282328233E-07,-1.73674205033E+02
8.23382338234E-07,-1.76280148781E+02
8.23482348235E-07,-1.78089917432E+02
8.23582358236E-07,-1.76474930612E+02
8.23682368237E-07,-1.73432769008E+02
8.23782378238E-07,-1.70870484999E+02
8.23882388239E-07,-1.68954933377E+02
8.23982398240E-07,-1.67560076686E+02
8.24082408241E-07,-1.66570931810E+02
8.24182418242E-07,-1.65905482994E+02
8.24282428243E-07,-1.65506530785E+02
8.24382438244E-07,-1.65334761154E+02
8.24482448245E-07,-1.65365138263E+02
8.24582458246E-07,-1.65585511751E+02
8.24682468247E-07,-1.65996339620E+02
8.24782478248E-07,-1.66610850583E+02
8.24882488249E-07,-1.67455523018E+02
8.24982498250E-07,-1.68571410152E+02
8.25082508251E-07,-1.70017675636E+02
8.25182518252E-07,-1.71880323047E+02
8.25282528253E-07,-1.74293932647E+02
8.25382538254E-07,-1.77502470114E+02
8.25482548255E-07,-1.82071035018E+02
8.25582558256E-07,-1.89837320037E+02
8.25682568257E-07,-1.92230732750E+02
8.25782578258E-07,-1.83707881564E+02
8.25882588259E-07,-1.78683021169E+02
8.25982598260E-07,-1.74861954577E+02
8.26082608261E-07,-1.71676775409E+02
8.26182618262E-07,-1.68973728876E+02
8.26282628263E-07,-1.66689255350E+02
8.26382638264E-07,-1.64779173138E+02
8.26482648265E-07,-1.63206144365E+02
8.26582658266E-07,-1.61938180282E+02
8.26682668267E-07,-1.60948166496E+02
8.26782678268E-07,-1.60212928093E+02
8.26882688269E-07,-1.59711822339E+02
8.26982698270E-07,-1.59424891876E+02
8.27082708271E-07,-1.59330485619E+02
8.27182718272E-07,-1.59402225144E+02
8.27282728273E-07,-1.59605428592E+02
8.27382738274E-07,-1.59893875376E+02
8.27482748275E-07,-1.60209300295E+02
8.27582758276E-07,-1.60487456793E+02
8.27682768277E-07,-1.60673010461E+02
8.27782778278E-07,-1.60738082729E+02
8.27882788279E-07,-1.60691541486E+02
8.27982798280E-07,-1.60570828776E+02
8.28082808281E-07,-1.60423108512E+02
8.28182818282E-07,-1.60289009019E+02
8.28282828283E-07,-1.60195358970E+02
8.28382838284E-07,-1.60155308728E+02
8.28482848285E-07,-1.60171968967E+02
8.28582858286E-07,-1.60242830138E+02
8.28682868287E-07,-1.60363579292E+02
8.28782878288E-07,-1.60530628013E+02
8.28882888289E-07,-1.60742003099E+02
8.28982898290E-07,-1.60996570589E+02
8.29082908291E-07,-1.61291915880E+02
8.29182918292E-07,-1.61621480729E+02
8.29282928293E-07,-1.61971734205E+02
8.29382938294E-07,-1.62320351830E+02
8.29482948295E-07,-1.62636664191E+02
8.29582958296E-07,-1.62885675513E+02
8.29682968297E-07,-1.63035913425E+02
8.29782978298E-07,-1.63068849233E+02
8.29882988299E-07,-1.62985305484E+02
8.29982998300E-07,-1.62805236151E+02
8.30083008301E-07,-1.62561605271E+02
8.30183018302E-07,-1.62292505147E+02
8.30283028303E-07,-1.62035160089E+02
8.30383038304E-07,-1.61822838249E+02
8.30483048305E-07,-1.61683845317E+02
8.30583058306E-07,-1.61641413889E+02
8.30683068307E-07,-1.61713660578E+02
8.30783078308E-07,-1.61913159837E+02
8.30883088309E-07,-1.62245882987E+02
8.30983098310E-07,-1.62709388418E+02
8.31083108311E-07,-1.63290486516E+02
8.31183118312E-07,-1.63963494761E+02
8.31283128313E-07,-1.64691808615E+02
8.31383138314E-07,-1.65436792657E+02
8.31483148315E-07,-1.66175631061E+02
8.31583158316E-07,-1.66921428146E+02
8.31683168317E-07,-1.67731389676E+02
8.31783178318E-07,-1.68692983768E+02
8.31883188319E-07,-1.69881876650E+02
8.31983198320E-07,-1.71250845976E+02
8.32083208321E-07,-1.72342089251E+02
8.32183218322E-07,-1.72157350457E+02
8.32283228323E-07,-1.70474402717E+02
8.32383238324E-07,-1.68295099867E+02
8.32483248325E-07,-1.66313510201E+02
8.32583258326E-07,-1.64716145025E+02
8.32683268327E-07,-1.63512435645E+02
8.32783278328E-07,-1.62675882561E+02
8.32883288329E-07,-1.62181448605E+02
8.32983298330E-07,-1.62013828563E+02
8.33083308331E-07,-1.62169022616E+02
8.33183318332E-07,-1.62655057025E+02
8.33283328333E-07,-1.63493169886E+02
8.33383338334E-07,-1.64718509263E+02
8.33483348335E-07,-1.66373351321E+02
8.33583358336E-07,-1.68458626115E+02
8.33683368337E-07,-1.70703979835E+02
8.33783378338E-07,-1.72005221517E+02
8.33883388339E-07,-1.71207353555E+02
8.33983398340E-07,-1.69299802646E+02
8.34083408341E-07,-1.67453569907E+02
8.34183418342E-07,-1.65968064854E+02
8.34283428343E-07,-1.64829800821E+02
8.34383438344E-07,-1.63972182658E+02
8.34483448345E-07,-1.63331657521E+02
8.34583458346E-07,-1.62855410760E+02
8.34683468347E-07,-1.62500056899E+02
8.34783478348E-07,-1.62229687605E+02
8.34883488349E-07,-1.62015060874E+02
8.34983498350E-07,-1.61834242052E+02
8.35083508351E-07,-1.61674338400E+02
8.35183518352E-07,-1.61533362596E+02
8.35283528353E-07,-1.61421010140E+02
8.35383538354E-07,-1.61357630172E+02
8.35483548355E-07,-1.61371702582E+02
8.35583558356E-07,-1.61496953880E+02
8.35683568357E-07,-1.61770336296E+02
8.35783578358E-07,-1.62231658204E+02
8.35883588359E-07,-1.62925248101E+02
8.35983598360E-07,-1.63904063032E+02
8.36083608361E-07,-1.65237294896E+02
8.36183618362E-07,-1.67023913333E+02
8.36283628363E-07,-1.69415854482E+02
8.36383638364E-07,-1.72639364984E+02
8.36483648365E-07,-1.76755871882E+02
8.36583658366E-07,-1.79219606766E+02
8.36683668367E-07,-1.76792504584E+02
8.36783678368E-07,-1.73952460607E+02
8.36883688369E-07,-1.72005351612E+02
8.36983698370E-07,-1.70697699013E+02
8.37083708371E-07,-1.69733107170E+02
8.37183718372E-07,-1.68877152508E+02
8.37283728373E-07,-1.67979756219E+02
8.37383738374E-07,-1.67001898925E+02
8.37483748375E-07,-1.65997714673E+02
8.37583758376E-07,-1.65056264030E+02
8.37683768377E-07,-1.64253936056E+02
8.37783778378E-07,-1.63638712250E+02
8.37883788379E-07,-1.63233261798E+02
8.37983798380E-07,-1.63041782988E+02
8.38083808381E-07,-1.63054183281E+02
8.38183818382E-07,-1.63246463610E+02
8.38283828383E-07,-1.63578224984E+02
8.38383838384E-07,-1.63989967843E+02
8.38483848385E-07,-1.64405731770E+02
8.38583858386E-07,-1.64748208413E+02
8.38683868387E-07,-1.64966241354E+02
8.38783878388E-07,-1.65057679612E+02
8.38883888389E-07,-1.65066241391E+02
8.38983898390E-07,-1.65054729895E+02
8.39083908391E-07,-1.65077376733E+02
8.39183918392E-07,-1.65166118939E+02
8.39283928393E-07,-1.65329676661E+02
8.39383938394E-07,-1.65559300977E+02
8.39483948395E-07,-1.65837169346E+02
8.39583958396E-07,-1.66145079858E+02
8.39683968397E-07,-1.66470622635E+02
8.39783978398E-07,-1.66807554246E+02
8.39883988399E-07,-1.67149030464E+02
8.39983998400E-07,-1.67476539065E+02
8.40084008401E-07,-1.67752033627E+02
8.40184018402E-07,-1.67923987584E+02
8.40284028403E-07,-1.67953920378E+02
8.40384038404E-07,-1.67850870462E+02
8.40484048405E-07,-1.67683944233E+02
8.40584058406E-07,-1.67561668607E+02
8.40684068407E-07,-1.67601878146E+02
8.40784078408E-07,-1.67917295036E+02
8.40884088409E-07,-1.68620112302E+02
8.40984098410E-07,-1.69834961201E+02
8.41084108411E-07,-1.71685987447E+02
8.41184118412E-07,-1.74041350204E+02
8.41284128413E-07,-1.75228127174E+02
8.41384138414E-07,-1.73079883594E+02
8.41484148415E-07,-1.69895638573E+02
8.41584158416E-07,-1.67232246357E+02
8.41684168417E-07,-1.65191033433E+02
8.41784178418E-07,-1.63651345998E+02
8.41884188419E-07,-1.62505133075E+02
8.41984198420E-07,-1.61671979646E+02
8.42084208421E-07,-1.61090134382E+02
8.42184218422E-07,-1.60708611446E+02
8.42284228423E-07,-1.60482519656E+02
8.42384238424E-07,-1.60371305844E+02
8.42484248425E-07,-1.60339471942E+02
8.42584258426E-07,-1.60358980148E+02
8.42684268427E-07,-1.60411889555E+02
8.42784278428E-07,-1.60491437342E+02
8.42884288429E-07,-1.60600465320E+02
8.42984298430E-07,-1.60747570462E+02
8.43084308431E-07,-1.60942535400E+02
8.43184318432E-07,-1.61192716133E+02
8.43284328433E-07,-1.61501405271E+02
8.43384338434E-07,-1.61868430984E+02
8.43484348435E-07,-1.62292678386E+02
8.43584358436E-07,-1.62775704823E+02
8.43684368437E-07,-1.63325099985E+02
8.43784378438E-07,-1.63955959010E+02
8.43884388439E-07,-1.64688978061E+02
8.43984398440E-07,-1.65543738666E+02
8.44084408441E-07,-1.66524480255E+02
8.44184418442E-07,-1.67592536194E+02
8.44284428443E-07,-1.68620762627E+02
8.44384438444E-07,-1.69359530214E+02
8.44484448445E-07,-1.69530141145E+02
8.44584458446E-07,-1.69076294511E+02
8.44684468447E-07,-1.68226602199E+02
8.44784478448E-07,-1.67256266020E+02
8.44884488449E-07,-1.66325833029E+02
8.44984498450E-07,-1.65489331873E+02
8.45084508451E-07,-1.64744729001E+02
8.45184518452E-07,-1.64070900186E+02
8.45284528453E-07,-1.63449157367E+02
8.45384538454E-07,-1.62873887880E+02
8.45484548455E-07,-1.62354491509E+02
8.45584558456E-07,-1.61911054731E+02
8.45684568457E-07,-1.61567443234E+02
8.45784578458E-07,-1.61344971496E+02
8.45884588459E-07,-1.61257779109E+02
8.45984598460E-07,-1.61309244520E+02
8.46084608461E-07,-1.61488088578E+02
8.46184618462E-07,-1.61763328558E+02
8.46284628463E-07,-1.62079313714E+02
8.46384638464E-07,-1.62356384539E+02
8.46484648465E-07,-1.62506813346E+02
8.46584658466E-07,-1.62469080689E+02
8.46684668467E-07,-1.62240157568E+02
8.46784678468E-07,-1.61874817423E+02
8.46884688469E-07,-1.61452675065E+02
8.46984698470E-07,-1.61044327590E+02
8.47084708471E-07,-1.60696269039E+02
8.47184718472E-07,-1.60431157352E+02
8.47284728473E-07,-1.60253877017E+02
8.47384738474E-07,-1.60157899363E+02
8.47484748475E-07,-1.60130330962E+02
8.47584758476E-07,-1.60155565190E+02
8.47684768477E-07,-1.60217662191E+02
8.47784778478E-07,-1.60301503937E+02
8.47884788479E-07,-1.60392900231E+02
8.47984798480E-07,-1.60478219618E+02
8.48084808481E-07,-1.60544511660E+02
8.48184818482E-07,-1.60581038902E+02
8.48284828483E-07,-1.60582356215E+02
8.48384838484E-07,-1.60551805887E+02
8.48484848485E-07,-1.60503478554E+02
8.48584858486E-07,-1.60461266360E+02
8.48684868487E-07,-1.60455334959E+02
8.48784878488E-07,-1.60517701889E+02
8.48884888489E-07,-1.60678616829E+02
8.48984898490E-07,-1.60964499373E+02
8.49084908491E-07,-1.61397280051E+02
8.49184918492E-07,-1.61994596940E+02
8.49284928493E-07,-1.62770332533E+02
8.49384938494E-07,-1.63735177302E+02
8.49484948495E-07,-1.64897091749E+02
8.49584958496E-07,-1.66261525711E+02
8.49684968497E-07,-1.67830503847E+02
8.49784978498E-07,-1.69596335954E+02
8.49884988499E-07,-1.71514323185E+02
8.49984998500E-07,-1.73411661877E+02
8.50085008501E-07,-1.74805096367E+02
8.50185018502E-07,-1.74999194815E+02
8.50285028503E-07,-1.73969626129E+02
8.50385038504E-07,-1.72436303140E+02
8.50485048505E-07,-1.70946926606E+02
8.50585058506E-07,-1.69704947063E+02
8.50685068507E-07,-1.68753795637E+02
8.50785078508E-07,-1.68078506260E+02
8.50885088509E-07,-1.67633868093E+02
8.50985098510E-07,-1.67343173404E+02
8.51085108511E-07,-1.67090412464E+02
8.51185118512E-07,-1.66729506191E+02
8.51285128513E-07,-1.66135125848E+02
8.51385138514E-07,-1.65275099091E+02
8.51485148515E-07,-1.64226711767E+02
8.51585158516E-07,-1.63115282549E+02
8.51685168517E-07,-1.62048278632E+02
8.51785178518E-07,-1.61092381045E+02
8.51885188519E-07,-1.60279714455E+02
8.51985198520E-07,-1.59620521239E+02
8.52085208521E-07,-1.59113040773E+02
8.52185218522E-07,-1.58749635530E+02
8.52285228523E-07,-1.58520351708E+02
8.52385238524E-07,-1.58415025725E+02
8.52485248525E-07,-1.58424587778E+02
8.52585258526E-07,-1.58541841961E+02
8.52685268527E-07,-1.58761772795E+02
8.52785278528E-07,-1.59081314667E+02
8.52885288529E-07,-1.59498488252E+02
8.52985298530E-07,-1.60010817815E+02
8.53085308531E-07,-1.60612969846E+02
8.53185318532E-07,-1.61293625276E+02
8.53285328533E-07,-1.62031851627E+02
8.53385338534E-07,-1.62793932269E+02
8.53485348535E-07,-1.63532877728E+02
8.53585358536E-07,-1.64193916277E+02
8.53685368537E-07,-1.64727604013E+02
